playerID,year,GP,G,A
arboujo01,1970,89.0,1.0,9.0
arboujo01,1971,106.0,1.0,9.0
arboujo01,1972,182.0,7.0,36.0
arboujo01,1973,259.0,13.0,79.0
arboujo01,1974,329.0,25.0,122.0
arboujo01,1975,371.0,27.0,139.0
arboujo01,1976,441.0,31.0,173.0
arbouty01,1921,24.0,26.0,7.0
arbouty01,1922,54.0,44.0,16.0
arbouty01,1923,84.0,57.0,21.0
arbouty01,1924,111.0,72.0,26.0
arbouty01,1925,141.0,82.0,32.0
arbouty01,1926,182.0,89.0,40.0
arbouty01,1927,221.0,94.0,45.0
arbouty01,1928,265.0,97.0,49.0
arbouty01,1929,307.0,107.0,57.0
arbouty01,1930,348.0,110.0,60.0
archami01,1972,57.0,12.0,25.0
archami01,1976,60.0,12.0,25.0
archayv01,1972,6.0,0.0,1.0
archayv01,1973,11.0,0.0,1.0
archida01,1987,78.0,13.0,20.0
archida01,1988,150.0,27.0,39.0
archida01,1989,181.0,30.0,47.0
archida01,1992,225.0,39.0,53.0
archida01,1993,258.0,49.0,61.0
archida01,1994,272.0,51.0,63.0
archida01,1995,316.0,57.0,67.0
archida01,1996,323.0,57.0,67.0
archiji01,1984,4.0,1.0,2.0
archiji01,1985,15.0,1.0,2.0
archiji01,1986,16.0,1.0,2.0
areshro01,1979,4.0,0.0,0.0
arkhide01,2000,40.0,6.0,7.0
arkhide01,2001,122.0,26.0,29.0
arkhide01,2002,201.0,37.0,53.0
arkhide01,2003,273.0,46.0,65.0
arkhide01,2006,352.0,56.0,82.0
armstbi01,1990,1.0,0.0,1.0
armstbo01,1950,2.0,0.0,0.0
armstbo01,1951,2.0,0.0,0.0
armstbo01,1952,57.0,0.0,8.0
armstbo01,1953,121.0,2.0,18.0
armstbo01,1954,178.0,3.0,21.0
armstbo01,1955,246.0,3.0,33.0
armstbo01,1956,303.0,4.0,48.0
armstbo01,1957,350.0,5.0,52.0
armstbo01,1958,410.0,6.0,61.0
armstbo01,1959,479.0,11.0,75.0
armstbo01,1960,533.0,11.0,85.0
armstbo01,1961,542.0,13.0,86.0
armstch01,2000,3.0,0.0,0.0
armstch01,2003,7.0,0.0,1.0
armstco01,2005,47.0,16.0,24.0
armstco01,2006,127.0,28.0,46.0
armstco01,2007,199.0,41.0,68.0
armstco01,2008,281.0,63.0,86.0
armstco01,2009,360.0,78.0,100.0
armstco01,2010,410.0,86.0,115.0
armstco01,2011,439.0,87.0,117.0
armstde01,1993,1.0,0.0,0.0
armstde01,1995,20.0,1.0,3.0
armstde01,1996,70.0,7.0,10.0
armstde01,1997,79.0,9.0,10.0
armstde01,1998,82.0,9.0,10.0
armstde01,1999,83.0,9.0,10.0
armstde01,2000,86.0,9.0,10.0
armstde01,2002,152.0,21.0,36.0
armstde01,2003,209.0,35.0,57.0
armstde01,2005,271.0,48.0,85.0
armstde01,2006,338.0,59.0,118.0
armstde01,2007,415.0,67.0,145.0
armstde01,2008,471.0,72.0,149.0
armstde01,2009,477.0,72.0,149.0
armstge01,1949,2.0,0.0,0.0
armstge01,1951,22.0,3.0,3.0
armstge01,1952,74.0,17.0,14.0
armstge01,1953,137.0,34.0,29.0
armstge01,1954,203.0,44.0,47.0
armstge01,1955,270.0,60.0,79.0
armstge01,1956,324.0,78.0,105.0
armstge01,1957,383.0,95.0,130.0
armstge01,1958,442.0,115.0,146.0
armstge01,1959,512.0,138.0,174.0
armstge01,1960,559.0,152.0,193.0
armstge01,1961,629.0,173.0,225.0
armstge01,1962,699.0,192.0,249.0
armstge01,1963,765.0,212.0,266.0
armstge01,1964,824.0,227.0,288.0
armstge01,1965,894.0,243.0,323.0
armstge01,1966,964.0,252.0,347.0
armstge01,1967,1026.0,265.0,368.0
armstge01,1968,1079.0,276.0,384.0
armstge01,1969,1128.0,289.0,399.0
armstge01,1970,1187.0,296.0,417.0
armstmu01,1937,9.0,0.0,0.0
armstmu01,1938,12.0,0.0,1.0
armstmu01,1939,59.0,16.0,21.0
armstmu01,1940,107.0,26.0,35.0
armstmu01,1941,152.0,32.0,57.0
armstmu01,1943,180.0,44.0,79.0
armstmu01,1944,230.0,59.0,103.0
armstmu01,1945,270.0,67.0,121.0
armstno01,1962,7.0,1.0,1.0
armstri01,2008,2.0,0.0,0.0
armstti01,1988,11.0,1.0,0.0
arnasch01,1971,17.0,3.0,0.0
arnasch01,1972,36.0,4.0,1.0
arnasch01,1973,110.0,24.0,12.0
arnasch01,1974,188.0,50.0,44.0
arnasch01,1975,257.0,71.0,57.0
arnasch01,1976,318.0,84.0,67.0
arnasch01,1977,387.0,109.0,88.0
arnasch01,1978,401.0,109.0,90.0
arnasty01,2001,21.0,3.0,1.0
arnasty01,2002,103.0,22.0,21.0
arnasty01,2003,185.0,44.0,54.0
arnasty01,2005,264.0,57.0,86.0
arnasty01,2006,346.0,73.0,119.0
arnasty01,2007,416.0,83.0,140.0
arnasty01,2008,487.0,88.0,157.0
arndtda01,1975,69.0,8.0,8.0
arndtda01,1976,116.0,16.0,22.0
arndtda01,1977,120.0,16.0,23.0
arnieja01,2010,1.0,0.0,0.0
arniesc01,1981,17.0,1.0,8.0
arniesc01,1982,92.0,14.0,13.0
arniesc01,1983,172.0,35.0,48.0
arniesc01,1984,251.0,57.0,70.0
arniesc01,1985,331.0,75.0,95.0
arniesc01,1986,394.0,86.0,109.0
arniesc01,1987,467.0,103.0,132.0
arniesc01,1988,547.0,121.0,155.0
arniesc01,1989,626.0,139.0,169.0
arniesc01,1990,701.0,144.0,186.0
arniesc01,1991,730.0,149.0,189.0
arnotja01,1993,78.0,33.0,35.0
arnotja01,1994,120.0,48.0,57.0
arnotja01,1995,184.0,76.0,88.0
arnotja01,1996,251.0,95.0,126.0
arnotja01,1997,321.0,105.0,149.0
arnotja01,1998,395.0,132.0,176.0
arnotja01,1999,471.0,154.0,210.0
arnotja01,2000,525.0,175.0,244.0
arnotja01,2001,598.0,200.0,264.0
arnotja01,2002,670.0,223.0,288.0
arnotja01,2003,743.0,244.0,324.0
arnotja01,2005,824.0,276.0,368.0
arnotja01,2006,892.0,303.0,395.0
arnotja01,2007,971.0,331.0,439.0
arnotja01,2008,1036.0,364.0,463.0
arnotja01,2009,1099.0,383.0,490.0
arnotja01,2010,1172.0,400.0,504.0
arnotja01,2011,1244.0,417.0,521.0
arsende01,2009,13.0,0.0,0.0
arthufr01,1980,3.0,0.0,0.0
arthufr01,1981,77.0,1.0,7.0
arthufr01,1982,80.0,1.0,8.0
artyuev01,2005,72.0,4.0,13.0
artyuev01,2008,145.0,10.0,23.0
artyuev01,2009,199.0,19.0,30.0
arundjo01,1949,3.0,0.0,0.0
arvedma01,1997,61.0,11.0,15.0
arvedma01,1998,141.0,32.0,41.0
arvedma01,1999,188.0,47.0,54.0
arvedma01,2000,239.0,64.0,70.0
arvedma01,2001,313.0,76.0,97.0
arvedma01,2002,393.0,92.0,118.0
arvedma01,2003,434.0,100.0,125.0
aseltja01,1921,16.0,4.0,2.0
aseltja01,1922,30.0,4.0,2.0
aseltja01,1923,49.0,4.0,2.0
ashamar01,1998,7.0,0.0,0.0
ashamar01,1999,40.0,4.0,2.0
ashamar01,2000,86.0,6.0,5.0
ashamar01,2001,121.0,11.0,9.0
ashamar01,2002,199.0,26.0,28.0
ashamar01,2003,278.0,38.0,40.0
ashamar01,2005,341.0,47.0,55.0
ashamar01,2006,421.0,58.0,67.0
ashamar01,2007,498.0,64.0,71.0
ashamar01,2008,576.0,72.0,83.0
ashamar01,2009,648.0,82.0,97.0
ashamar01,2010,692.0,87.0,103.0
ashamar01,2011,756.0,92.0,114.0
ashbeba01,1965,14.0,0.0,3.0
ashbeba01,1970,78.0,4.0,26.0
ashbeba01,1971,151.0,10.0,40.0
ashbeba01,1972,215.0,11.0,57.0
ashbeba01,1973,284.0,15.0,70.0
ashbo01,1972,76.0,3.0,14.0
ashbo01,1973,136.0,5.0,32.0
ashbo01,1974,200.0,6.0,46.0
ashbydo01,1975,50.0,6.0,15.0
ashbydo01,1976,126.0,25.0,38.0
ashbydo01,1977,138.0,26.0,40.0
ashbydo01,1978,153.0,28.0,43.0
ashbydo01,1979,182.0,38.0,53.0
ashbydo01,1980,188.0,40.0,56.0
ashtobr01,1979,47.0,5.0,14.0
ashtobr01,1980,124.0,23.0,25.0
ashtobr01,1981,204.0,47.0,61.0
ashtobr01,1982,280.0,61.0,80.0
ashtobr01,1983,348.0,68.0,90.0
ashtobr01,1984,426.0,99.0,121.0
ashtobr01,1985,503.0,125.0,153.0
ashtobr01,1986,584.0,165.0,188.0
ashtobr01,1987,657.0,191.0,215.0
ashtobr01,1988,732.0,222.0,252.0
ashtobr01,1989,811.0,244.0,286.0
ashtobr01,1990,872.0,256.0,310.0
ashtobr01,1991,940.0,274.0,332.0
ashtobr01,1992,998.0,284.0,345.0
ashtoca01,2011,15.0,0.0,0.0
ashtoro01,1974,36.0,1.0,3.0
ashwofr01,1946,18.0,5.0,4.0
askeyto01,1997,7.0,0.0,0.0
askeyto01,1998,7.0,0.0,0.0
asmunfr01,1972,76.0,2.0,14.0
asmunfr01,1973,148.0,7.0,28.0
asmunfr01,1974,186.0,11.0,43.0
asmunfr01,1975,258.0,16.0,54.0
asmunos01,1932,48.0,5.0,10.0
asmunos01,1933,94.0,7.0,16.0
asmunos01,1934,108.0,11.0,23.0
asmunos01,1936,109.0,11.0,23.0
asmunos01,1937,111.0,11.0,23.0
astaska01,1999,8.0,0.0,1.0
astaska01,2000,23.0,1.0,2.0
astlema01,1993,1.0,0.0,0.0
astlema01,1994,15.0,2.0,1.0
astlema01,1995,75.0,4.0,19.0
astroha01,1977,4.0,0.0,0.0
astroha01,1979,53.0,0.0,0.0
astroha01,1980,83.0,0.0,1.0
atanawa01,1944,49.0,13.0,8.0
atchebl01,1992,4.0,0.0,1.0
atchebl01,1997,65.0,11.0,16.0
atchebl01,1998,130.0,21.0,24.0
atchebl01,1999,177.0,26.0,31.0
atchebl01,2000,196.0,27.0,33.0
atkinar01,1912,5.0,0.0,0.0
atkinar01,1913,8.0,1.0,2.0
atkinca01,2011,27.0,7.0,7.0
atkinst01,1968,1.0,0.0,0.0
atkinst01,1970,58.0,20.0,18.0
atkinst01,1971,125.0,34.0,28.0
atkinst01,1972,186.0,43.0,37.0
atkinst01,1973,256.0,49.0,47.0
atkinst01,1974,302.0,60.0,51.0
atkinst01,1975,354.0,62.0,57.0
attwebo01,1979,7.0,1.0,1.0
attwebo01,1980,22.0,1.0,5.0
attwero01,1967,22.0,1.0,7.0
aubinje01,1998,17.0,0.0,0.0
aubinje01,1999,68.0,0.0,1.0
aubinje01,2000,104.0,0.0,2.0
aubinje01,2001,125.0,0.0,2.0
aubinje01,2002,146.0,0.0,3.0
aubinje01,2003,168.0,0.0,3.0
aubinje01,2005,179.0,0.0,3.0
aubinje01,2006,199.0,0.0,3.0
aubinje01,2007,218.0,0.0,3.0
aubinno01,1981,43.0,14.0,12.0
aubinno01,1982,69.0,18.0,13.0
aubinse01,1998,1.0,0.0,0.0
aubinse01,1999,16.0,2.0,1.0
aubinse01,2000,97.0,15.0,18.0
aubinse01,2001,168.0,23.0,26.0
aubinse01,2002,234.0,27.0,32.0
aubinse01,2003,300.0,37.0,47.0
aubinse01,2005,374.0,44.0,64.0
aubrypi01,1980,1.0,0.0,0.0
aubrypi01,1981,63.0,10.0,13.0
aubrypi01,1982,140.0,17.0,22.0
aubrypi01,1983,177.0,22.0,24.0
aubrypi01,1984,202.0,24.0,26.0
aubryse01,1972,52.0,0.0,0.0
aubryse01,1973,78.0,0.0,1.0
aubryse01,1974,109.0,0.0,2.0
aubryse01,1975,121.0,0.0,3.0
aubryse01,1976,142.0,0.0,4.0
aubucos01,1942,3.0,3.0,0.0
aubucos01,1943,50.0,20.0,12.0
aucoiad01,1994,1.0,1.0,0.0
aucoiad01,1995,50.0,5.0,14.0
aucoiad01,1996,120.0,10.0,30.0
aucoiad01,1997,155.0,13.0,33.0
aucoiad01,1998,237.0,36.0,44.0
aucoiad01,1999,294.0,46.0,58.0
aucoiad01,2000,367.0,50.0,82.0
aucoiad01,2001,448.0,62.0,104.0
aucoiad01,2002,521.0,70.0,131.0
aucoiad01,2003,602.0,83.0,162.0
aucoiad01,2005,635.0,84.0,167.0
aucoiad01,2006,694.0,88.0,179.0
aucoiad01,2007,770.0,98.0,204.0
aucoiad01,2008,851.0,108.0,228.0
aucoiad01,2009,933.0,116.0,248.0
aucoiad01,2010,1008.0,119.0,267.0
aucoiad01,2011,1072.0,121.0,274.0
aucoike01,2005,7.0,0.0,1.0
aucoike01,2006,15.0,0.0,2.0
aucoike01,2007,53.0,5.0,10.0
aucoike01,2008,65.0,7.0,14.0
aucoike01,2009,74.0,8.0,18.0
aucoike01,2010,75.0,8.0,18.0
aucoike01,2011,102.0,11.0,26.0
audetdo01,1989,0.0,0.0,0.0
audetdo01,1990,8.0,4.0,3.0
audetdo01,1991,71.0,35.0,20.0
audetdo01,1992,115.0,47.0,27.0
audetdo01,1993,192.0,76.0,57.0
audetdo01,1994,238.0,100.0,70.0
audetdo01,1995,261.0,112.0,83.0
audetdo01,1996,334.0,140.0,105.0
audetdo01,1997,409.0,164.0,125.0
audetdo01,1998,458.0,182.0,143.0
audetdo01,1999,521.0,201.0,167.0
audetdo01,2000,597.0,235.0,212.0
audetdo01,2001,630.0,240.0,225.0
audetdo01,2002,684.0,251.0,237.0
audetdo01,2003,735.0,260.0,249.0
audetph01,1998,4.0,0.0,0.0
augele01,1980,6.0,0.0,3.0
auguspa01,1993,2.0,0.0,0.0
auguspa01,1998,4.0,0.0,0.0
auldal01,2001,1.0,0.0,1.0
auldal01,2002,8.0,0.0,1.0
auldal01,2003,14.0,0.0,1.0
auldal01,2005,81.0,0.0,3.0
auldal01,2006,108.0,0.0,4.0
auldal01,2007,140.0,0.0,4.0
auldal01,2008,183.0,0.0,4.0
auldal01,2009,207.0,0.0,6.0
auldal01,2010,223.0,0.0,7.0
auldal01,2011,237.0,0.0,7.0
aulieke01,2010,40.0,2.0,0.0
aulieke01,2011,76.0,2.0,3.0
aulinja01,2002,17.0,2.0,2.0
auriela01,1927,44.0,13.0,3.0
auriela01,1928,79.0,14.0,4.0
auriela01,1929,122.0,28.0,9.0
auriela01,1930,163.0,40.0,15.0
auriela01,1931,211.0,53.0,23.0
auriela01,1932,256.0,65.0,34.0
auriela01,1933,304.0,81.0,53.0
auriela01,1934,352.0,98.0,82.0
auriela01,1935,396.0,114.0,100.0
auriela01,1936,441.0,137.0,120.0
auriela01,1937,488.0,147.0,129.0
auriela01,1938,489.0,148.0,129.0
averyse01,2001,36.0,2.0,2.0
averyse01,2002,87.0,8.0,11.0
averyse01,2003,163.0,17.0,30.0
averyse01,2005,238.0,32.0,54.0
averyse01,2006,322.0,50.0,84.0
averyse01,2007,379.0,65.0,102.0
averyse01,2008,420.0,73.0,116.0
averyse01,2009,489.0,84.0,136.0
averyse01,2010,565.0,87.0,157.0
averyse01,2011,580.0,90.0,157.0
awreydo01,1963,16.0,1.0,0.0
awreydo01,1964,63.0,3.0,3.0
awreydo01,1965,133.0,7.0,6.0
awreydo01,1966,137.0,8.0,6.0
awreydo01,1967,211.0,11.0,18.0
awreydo01,1968,284.0,11.0,31.0
awreydo01,1969,357.0,14.0,41.0
awreydo01,1970,431.0,18.0,62.0
awreydo01,1971,465.0,19.0,70.0
awreydo01,1972,543.0,21.0,87.0
awreydo01,1973,618.0,26.0,103.0
awreydo01,1974,694.0,27.0,122.0
awreydo01,1975,766.0,27.0,134.0
awreydo01,1976,845.0,28.0,146.0
awreydo01,1977,923.0,30.0,154.0
awreydo01,1978,979.0,31.0,158.0
axelspj01,1997,82.0,8.0,19.0
axelspj01,1998,159.0,15.0,29.0
axelspj01,1999,240.0,25.0,45.0
axelspj01,2000,321.0,33.0,60.0
axelspj01,2001,399.0,40.0,77.0
axelspj01,2002,465.0,57.0,96.0
axelspj01,2003,533.0,63.0,110.0
axelspj01,2005,592.0,73.0,128.0
axelspj01,2006,647.0,84.0,144.0
axelspj01,2007,722.0,97.0,160.0
axelspj01,2008,797.0,103.0,184.0
ayresve01,1930,26.0,2.0,1.0
ayresve01,1931,71.0,4.0,5.0
ayresve01,1932,119.0,4.0,8.0
ayresve01,1933,136.0,4.0,8.0
ayresve01,1934,183.0,6.0,10.0
ayresve01,1935,211.0,6.0,14.0
babanpe01,1947,60.0,23.0,11.0
babanpe01,1948,118.0,42.0,25.0
babanpe01,1949,174.0,48.0,31.0
babanpe01,1950,244.0,66.0,50.0
babanpe01,1951,293.0,77.0,64.0
babanpe01,1952,351.0,86.0,73.0
babarse01,1977,5.0,0.0,1.0
babarse01,1978,7.0,0.0,1.0
babchan01,2003,5.0,0.0,2.0
babchan01,2005,44.0,5.0,7.0
babchan01,2006,96.0,7.0,19.0
babchan01,2008,168.0,23.0,38.0
babchan01,2010,250.0,34.0,62.0
babchan01,2011,282.0,36.0,70.0
babcobo01,1990,1.0,0.0,0.0
babcobo01,1992,2.0,0.0,0.0
babenyu01,2000,3.0,0.0,0.0
babewa01,1987,6.0,0.0,1.0
babewa01,1988,20.0,2.0,4.0
babewa01,1990,21.0,2.0,5.0
babinmi01,1975,8.0,0.0,0.0
babycda01,1980,69.0,6.0,38.0
babycda01,1981,148.0,25.0,87.0
babycda01,1982,227.0,38.0,148.0
babycda01,1983,293.0,56.0,187.0
babycda01,1984,371.0,69.0,236.0
babycda01,1985,452.0,83.0,291.0
babycda01,1986,518.0,91.0,324.0
babycda01,1987,589.0,105.0,360.0
babycda01,1988,659.0,111.0,401.0
babycda01,1989,731.0,117.0,438.0
babycda01,1990,739.0,117.0,444.0
babycda01,1991,814.0,122.0,468.0
babycda01,1992,857.0,125.0,484.0
babycda01,1993,930.0,129.0,512.0
babycda01,1994,970.0,132.0,523.0
babycda01,1995,1023.0,135.0,544.0
babycda01,1996,1101.0,140.0,566.0
babycda01,1997,1154.0,140.0,575.0
babycda01,1998,1195.0,142.0,581.0
babycwa01,1978,67.0,27.0,36.0
babycwa01,1979,126.0,53.0,71.0
babycwa01,1980,204.0,107.0,113.0
babycwa01,1981,255.0,126.0,138.0
babycwa01,1982,326.0,142.0,161.0
babycwa01,1983,396.0,155.0,190.0
babycwa01,1984,461.0,175.0,224.0
babycwa01,1985,515.0,192.0,246.0
babycwa01,1986,519.0,192.0,246.0
babyjo01,1977,24.0,2.0,7.0
babyjo01,1978,26.0,2.0,8.0
bacaje01,1990,9.0,0.0,2.0
bacaje01,1991,10.0,0.0,2.0
bacasja01,2005,19.0,0.0,1.0
bacasja01,2006,38.0,0.0,1.0
bachmri01,2010,1.0,0.0,0.0
bachmri01,2011,19.0,0.0,1.0
bachry01,1998,3.0,0.0,0.0
backeda01,2006,49.0,10.0,13.0
backeda01,2007,121.0,23.0,31.0
backeda01,2008,203.0,54.0,54.0
backeda01,2009,282.0,71.0,85.0
backeda01,2010,364.0,102.0,116.0
backeda01,2011,446.0,126.0,146.0
backljo01,2009,1.0,0.0,0.0
backlmi01,2008,1.0,0.0,0.0
backlmi01,2009,24.0,1.0,9.0
backlmi01,2010,97.0,11.0,24.0
backlmi01,2011,138.0,15.0,31.0
backmch01,2002,4.0,0.0,0.0
backmch01,2003,70.0,5.0,13.0
backmch01,2005,122.0,11.0,25.0
backmch01,2006,183.0,18.0,36.0
backmch01,2007,246.0,21.0,51.0
backmch01,2008,302.0,23.0,56.0
backmmi01,1981,3.0,0.0,2.0
backmmi01,1982,10.0,1.0,5.0
backmmi01,1983,18.0,1.0,6.0
backope01,1944,36.0,4.0,5.0
backsni01,2006,41.0,0.0,1.0
backsni01,2007,99.0,0.0,1.0
backsni01,2008,170.0,0.0,1.0
backsni01,2009,230.0,0.0,2.0
backsni01,2010,281.0,0.0,3.0
backsni01,2011,327.0,0.0,5.0
backsni02,2007,82.0,14.0,55.0
backsni02,2008,164.0,36.0,121.0
backsni02,2009,246.0,69.0,189.0
backsni02,2010,323.0,87.0,236.0
backsni02,2011,365.0,101.0,266.0
backsra01,1956,3.0,0.0,0.0
backsra01,1957,5.0,0.0,1.0
backsra01,1958,69.0,18.0,23.0
backsra01,1959,133.0,31.0,38.0
backsra01,1960,202.0,43.0,58.0
backsra01,1961,268.0,70.0,96.0
backsra01,1962,338.0,93.0,108.0
backsra01,1963,408.0,101.0,129.0
backsra01,1964,478.0,126.0,159.0
backsra01,1965,545.0,148.0,179.0
backsra01,1966,614.0,162.0,206.0
backsra01,1967,684.0,182.0,231.0
backsra01,1968,756.0,195.0,259.0
backsra01,1969,828.0,214.0,283.0
backsra01,1970,877.0,229.0,300.0
backsra01,1971,953.0,252.0,329.0
backsra01,1972,1032.0,278.0,361.0
backsra01,1973,1110.0,311.0,411.0
backsra01,1974,1180.0,326.0,435.0
backsra01,1975,1259.0,361.0,483.0
backsra01,1976,1336.0,378.0,514.0
baertsv01,2011,5.0,3.0,0.0
bagnadr01,2010,2.0,0.0,0.0
baileac01,1926,42.0,15.0,13.0
baileac01,1927,85.0,24.0,16.0
baileac01,1928,129.0,46.0,26.0
baileac01,1929,172.0,68.0,47.0
baileac01,1930,212.0,91.0,66.0
baileac01,1931,253.0,99.0,71.0
baileac01,1932,300.0,109.0,79.0
baileac01,1933,313.0,111.0,82.0
bailebo01,1953,48.0,2.0,7.0
bailebo01,1954,80.0,6.0,9.0
bailebo01,1955,86.0,6.0,9.0
bailebo01,1956,86.0,6.0,9.0
bailebo01,1957,150.0,15.0,21.0
bailega01,1968,8.0,3.0,3.0
bailega01,1969,66.0,14.0,14.0
bailega01,1970,102.0,14.0,20.0
bailega01,1971,175.0,23.0,33.0
bailega01,1972,245.0,33.0,57.0
bailega01,1973,312.0,49.0,74.0
bailega01,1974,383.0,68.0,113.0
bailega01,1975,450.0,81.0,132.0
bailega01,1976,528.0,100.0,159.0
bailega01,1977,568.0,107.0,171.0
bailega01,1978,606.0,112.0,175.0
bailejo01,2008,68.0,7.0,18.0
bailejo01,2009,141.0,23.0,37.0
bailejo01,2010,211.0,34.0,54.0
bailejo01,2011,291.0,47.0,73.0
bailere01,1980,17.0,1.0,3.0
bailere01,1981,27.0,1.0,3.0
bailere01,1982,28.0,1.0,3.0
bailere01,1983,40.0,1.0,3.0
bailesc01,1995,11.0,0.0,0.0
bailesc01,1996,19.0,0.0,0.0
bailljo01,1986,11.0,0.0,1.0
bailljo01,1987,15.0,0.0,2.0
bailljo01,1988,20.0,0.0,2.0
bairdke01,1971,10.0,0.0,2.0
bairdke01,1972,85.0,14.0,17.0
bairdke01,1973,153.0,31.0,36.0
bairdke01,1974,230.0,61.0,64.0
bairdke01,1975,278.0,74.0,88.0
bairdke01,1976,287.0,75.0,90.0
bairdke01,1977,342.0,91.0,101.0
bakerbi01,1980,24.0,0.0,3.0
bakerbi01,1981,73.0,3.0,11.0
bakerbi01,1982,143.0,7.0,25.0
bakerbi02,1909,2.0,0.0,0.0
bakerbr01,1914,19.0,17.0,3.0
bakerbr01,1915,23.0,20.0,4.0
bakerbr01,1916,30.0,21.0,4.0
bakerfr01,1914,4.0,0.0,0.0
bakerha01,1921,1.0,0.0,0.0
bakerja01,1989,1.0,0.0,0.0
bakerja01,1990,19.0,2.0,0.0
bakerja01,1991,71.0,9.0,10.0
bakerja01,1992,147.0,28.0,39.0
bakerja01,1993,212.0,40.0,44.0
bakerja01,1994,255.0,47.0,48.0
bakerja01,1995,332.0,63.0,65.0
bakerja01,1996,390.0,71.0,73.0
bakerja01,1997,403.0,71.0,78.0
bakerja01,1998,404.0,71.0,79.0
bakerst01,1979,27.0,0.0,0.0
bakerst01,1980,48.0,0.0,0.0
bakerst01,1981,54.0,0.0,0.0
bakerst01,1982,57.0,0.0,0.0
bakovpe01,1987,10.0,2.0,0.0
balach01,2001,6.0,0.0,1.0
balasja01,2005,66.0,12.0,10.0
balasja01,2006,74.0,13.0,11.0
baldehe01,1989,26.0,3.0,6.0
baldwdo01,1945,15.0,0.0,1.0
baldwdo01,1946,19.0,0.0,1.0
baldwdo01,1947,24.0,0.0,1.0
balejjo01,2003,17.0,1.0,4.0
balejjo01,2005,18.0,1.0,5.0
balesmi01,1992,1.0,0.0,0.0
balesmi01,1994,2.0,0.0,0.0
balesmi01,1995,22.0,0.0,0.0
balesmi01,1996,23.0,0.0,0.0
balfoea01,1951,3.0,0.0,0.0
balfoea01,1953,20.0,0.0,1.0
balfoea01,1955,79.0,14.0,6.0
balfoea01,1957,80.0,14.0,6.0
balfoea01,1958,150.0,24.0,14.0
balfoea01,1959,220.0,27.0,19.0
balfoea01,1960,288.0,30.0,22.0
balfomu01,1956,2.0,0.0,0.0
balfomu01,1957,5.0,1.0,1.0
balfomu01,1959,66.0,19.0,13.0
balfomu01,1960,136.0,40.0,40.0
balfomu01,1961,185.0,55.0,55.0
balfomu01,1962,250.0,65.0,78.0
balfomu01,1963,291.0,67.0,88.0
balfomu01,1964,306.0,67.0,90.0
ballake01,2005,82.0,8.0,31.0
ballake01,2006,151.0,13.0,53.0
ballake01,2007,233.0,19.0,68.0
ballake01,2008,315.0,25.0,96.0
ballake01,2009,397.0,33.0,116.0
ballake01,2010,462.0,35.0,121.0
ballake01,2011,509.0,36.0,127.0
ballbl01,1972,0.0,0.0,0.0
ballte01,1967,1.0,0.0,0.0
ballte01,1969,62.0,7.0,18.0
ballte01,1970,64.0,7.0,18.0
ballte01,1971,74.0,7.0,19.0
ballte01,1972,152.0,13.0,53.0
ballte01,1973,223.0,21.0,81.0
ballte01,1974,299.0,29.0,118.0
ballte01,1975,358.0,34.0,147.0
ballte01,1976,381.0,35.0,153.0
balmoma01,1999,6.0,0.0,1.0
balonda01,1959,3.0,0.0,0.0
balonda01,1960,16.0,1.0,2.0
balonda01,1961,46.0,5.0,13.0
balonda01,1962,116.0,16.0,26.0
balonda01,1963,186.0,40.0,44.0
balonda01,1964,249.0,58.0,67.0
balonda01,1965,294.0,61.0,74.0
balonda01,1966,342.0,72.0,82.0
balonda01,1967,415.0,87.0,114.0
balonda01,1968,490.0,97.0,135.0
balonda01,1969,566.0,130.0,172.0
balonda01,1970,644.0,166.0,196.0
balonda01,1971,719.0,189.0,220.0
balonda01,1972,776.0,192.0,222.0
balonda01,1973,785.0,192.0,222.0
baltibr01,1974,77.0,8.0,12.0
baltibr01,1975,155.0,10.0,30.0
baltibr01,1976,210.0,10.0,45.0
baltibr01,1977,260.0,13.0,61.0
baltibr01,1978,331.0,18.0,72.0
baltibr01,1979,333.0,18.0,72.0
baluist01,1959,7.0,0.0,0.0
bancrst01,1992,1.0,0.0,0.0
bancrst01,2001,6.0,0.0,1.0
banduje01,1980,2.0,0.0,1.0
banhafr01,1996,3.0,0.0,0.0
banhafr01,1997,24.0,9.0,2.0
banhafr01,1999,27.0,9.0,2.0
banhafr01,2002,32.0,9.0,2.0
banksda01,1992,16.0,2.0,1.0
banksda01,1993,20.0,2.0,2.0
bannemu01,1977,1.0,0.0,0.0
bannemu01,1980,16.0,0.0,0.0
bannemu01,1981,45.0,0.0,1.0
bannemu01,1982,86.0,0.0,2.0
bannemu01,1983,142.0,0.0,6.0
bannemu01,1984,202.0,0.0,7.0
bannemu01,1985,250.0,0.0,9.0
bannemu01,1986,289.0,0.0,10.0
bannidr01,1995,13.0,0.0,1.0
bannidr01,1996,78.0,4.0,15.0
bannidr01,1997,139.0,4.0,23.0
bannidr01,1998,160.0,5.0,25.0
bannidr01,2000,163.0,5.0,25.0
bannidr01,2001,164.0,5.0,25.0
barahra01,1990,3.0,2.0,1.0
barahra01,1991,6.0,2.0,2.0
baraniv01,2007,1.0,0.0,1.0
barbean01,1950,1.0,0.0,0.0
barbebi01,1972,69.0,30.0,34.0
barbebi01,1973,144.0,64.0,69.0
barbebi01,1974,223.0,98.0,106.0
