,Crime Type,Year,Latitude (D.C.),Longitude (D.C.)
46778,theft/other,2018,38.9408839170491,-77.0224351935919
46779,theft/other,2018,38.9376028811339,-77.03122327751251
46780,theft/other,2018,38.9360082540065,-77.0318108139841
46781,theft/other,2018,38.9546113772439,-77.02781576827509
46782,theft/other,2018,38.889787057320795,-76.9580556016302
46783,theft/other,2018,38.8988488519276,-77.0319556355216
46784,burglary,2018,38.8643776961115,-76.9900100454468
46785,theft f/auto,2018,38.9630867277832,-77.07293421640921
46786,theft/other,2018,38.9305942609669,-77.03181993176909
46787,theft/other,2018,38.907636015455,-77.0090621296415
46788,theft/other,2018,38.904569964611895,-77.02885691583641
46789,theft f/auto,2018,38.9244887772035,-77.02256842124099
46790,assault w/dangerous weapon,2018,38.845289230747,-76.9972353540793
46791,assault w/dangerous weapon,2018,38.8541710084736,-76.98843312547659
46792,robbery,2018,38.8729535691563,-77.0114201092239
46793,theft f/auto,2018,38.8961145443114,-76.9943630207336
46794,theft/other,2018,38.8798087686474,-76.98678090441979
46795,theft/other,2018,38.952106866679294,-77.0961692811
46796,theft f/auto,2018,38.8731935018333,-76.97000338575779
46797,theft/other,2018,38.915928675720004,-77.0319632884548
46798,theft/other,2018,38.9060615912369,-77.0413666724117
46799,theft/other,2018,38.9288098817761,-77.073452733497
46800,theft f/auto,2018,38.90251061120421,-76.9989854833245
46801,theft f/auto,2018,38.9193089155695,-77.0229588467108
46802,theft/other,2018,38.9001954371661,-76.9973139237093
46803,theft f/auto,2018,38.8966619336001,-77.0229630858301
46804,assault w/dangerous weapon,2018,38.9199327454466,-77.00005765707509
46805,theft/other,2018,38.880790040563795,-76.93267042272541
46806,theft f/auto,2018,38.9126063001776,-77.0249860097386
46807,theft/other,2018,38.9354232611917,-77.0297344472005
46808,theft/other,2018,38.9041559545252,-77.02730035156509
46809,theft/other,2018,38.8903664420872,-76.98551101823959
46810,theft/other,2018,38.911859584794605,-77.01990096959109
46811,theft/other,2018,38.916553006921,-77.0194295136499
46812,theft/other,2018,38.9714663004745,-77.0256990324229
46813,theft/other,2018,38.9150116303819,-77.0693566819987
46814,theft f/auto,2018,38.9788045487332,-77.0598051677922
46815,theft f/auto,2018,38.914453221641104,-77.0239719701891
46816,theft/other,2018,38.915567982036,-77.03325456632379
46817,theft/other,2018,38.8973458172963,-77.02651385738599
46818,theft f/auto,2018,38.8666835740244,-76.9871866339119
46819,theft/other,2018,38.900204469011896,-77.0013142177505
46820,theft f/auto,2018,38.8897983480789,-76.981499896088
46821,theft/other,2018,38.9140843791357,-77.0214005514532
46822,theft f/auto,2018,38.921880653372504,-77.0401534851584
46823,theft/other,2018,38.903725423900795,-77.0175583547787
46824,theft/other,2018,38.91192364457061,-76.98727074735851
46825,theft/other,2018,38.9222901774487,-77.0253468884268
46826,robbery,2018,38.90251061120421,-76.9989854833245
46827,sex abuse,2018,38.91722799400971,-77.0229466458302
46828,theft/other,2018,38.9295130123787,-77.0327305534988
46829,robbery,2018,38.912980368700104,-77.0403098984472
46830,robbery,2018,38.8691509992046,-76.98077928626941
46831,theft/other,2018,38.9644454663154,-77.0753125628092
46832,theft/other,2018,38.944504071032796,-77.02790410772141
46833,theft/other,2018,38.9036918557126,-77.0627857925634
46834,theft/other,2018,38.9034718775885,-76.9752016499578
46835,theft/other,2018,38.902837649092206,-76.9246602542827
46836,theft f/auto,2018,38.9060727383465,-77.0575882295488
46837,assault w/dangerous weapon,2018,38.8212635283254,-77.0063450309018
46838,assault w/dangerous weapon,2018,38.848775460956794,-76.9959910676438
46839,assault w/dangerous weapon,2018,38.907904561509994,-77.02191752346829
46840,theft f/auto,2018,38.8984823320057,-76.9503375993889
46841,motor vehicle theft,2018,38.9216093411859,-77.0779196126293
46842,burglary,2018,38.88840320762571,-76.99152815550879
46843,robbery,2018,38.89403153367579,-76.9772567781871
46844,theft/other,2018,38.9199218175591,-76.95269041467459
46845,theft f/auto,2018,38.9121293753777,-77.0224376786796
46846,theft/other,2018,38.8951056347622,-76.99496252535499
46847,theft f/auto,2018,38.9140841844652,-77.0224382936703
46848,theft f/auto,2018,38.9033910157014,-76.9762277360438
46849,burglary,2018,38.904879076933206,-76.986891548119
46850,theft f/auto,2018,38.9013521291014,-77.0355766783444
46851,theft/other,2018,38.9051786520086,-77.06200312706609
46852,theft/other,2018,38.932720327161,-76.9685712578747
46853,motor vehicle theft,2018,38.823344658055504,-76.99961997800071
46854,theft/other,2018,38.9619710920902,-77.0279570992068
46855,theft/other,2018,38.9042428782406,-77.038517984407
46856,theft/other,2018,38.8882440720378,-76.9246295594822
46857,assault w/dangerous weapon,2018,38.925694600640504,-77.05400598310409
46858,theft/other,2018,38.944868274789904,-77.0639179251835
46859,theft f/auto,2018,38.8687160572706,-76.9689797082532
46860,theft/other,2018,38.876155972610796,-76.9653347821404
46861,theft f/auto,2018,38.9257959987775,-76.9835087205701
46862,robbery,2018,38.9013264599755,-77.03080390464241
46863,theft/other,2018,38.93447823684671,-77.0261931863095
46864,theft f/auto,2018,38.9748373251063,-77.0143330525037
46865,theft/other,2018,38.8948772772331,-77.0275849849334
46866,theft f/auto,2018,38.9369830522058,-77.02381806686691
46867,theft/other,2018,38.9353978233385,-77.02265261172741
46868,motor vehicle theft,2018,38.8654398506592,-76.98280826519641
46869,theft/other,2018,38.9025854892833,-77.0596144500982
46870,theft/other,2018,38.928170812833,-77.0325915444334
46871,assault w/dangerous weapon,2018,38.87211176992229,-76.96730729737808
46872,assault w/dangerous weapon,2018,38.9060615912369,-77.0413666724117
46873,assault w/dangerous weapon,2018,38.9056419582309,-77.0288573495234
46874,robbery,2018,38.845532490735,-77.00040317890391
46875,motor vehicle theft,2018,38.9799800428185,-77.02084328600759
46876,theft f/auto,2018,38.8764763661041,-77.0032498786885
46877,theft/other,2018,38.9238622318742,-77.0408811201947
46878,burglary,2018,38.8419738291576,-76.99126873210791
46879,theft/other,2018,38.920504516371395,-77.03336065186579
46880,theft f/auto,2018,38.9166409507405,-77.02962283834809
46881,theft/other,2018,38.8713008575404,-76.96675453810941
46882,theft/other,2018,38.9590824334485,-77.00905713294209
46883,theft f/auto,2018,38.9105730336603,-77.00352814994291
46884,robbery,2018,38.9189282484248,-76.9673088981908
46885,motor vehicle theft,2018,38.8907679315092,-76.9270129210914
46886,theft f/auto,2018,38.961849753292206,-77.0622716536875
46887,theft/other,2018,38.8851334424645,-76.9973260165343
46888,theft f/auto,2018,38.9804112928265,-77.026498601646
46889,theft f/auto,2018,38.9075631154535,-77.04880401696029
46890,theft/other,2018,38.9169930207981,-77.0265211616624
46891,theft f/auto,2018,38.885311767333896,-77.02091936276659
46892,theft/other,2018,38.9492452010988,-77.0803031975013
46893,theft/other,2018,38.9295130123787,-77.0327305534988
46894,sex abuse,2018,38.9431488767315,-77.0617131655669
46895,assault w/dangerous weapon,2018,38.9199327454466,-77.00005765707509
46896,theft/other,2018,38.928571720803106,-76.9992964984621
46897,theft/other,2018,38.96863140287571,-77.06513932534791
46898,theft/other,2018,38.9305942609669,-77.03181993176909
46899,theft/other,2018,38.904681610775,-77.0020406240563
46900,theft f/auto,2018,38.869474552246,-76.9766653945427
46901,theft f/auto,2018,38.9199141636109,-76.9526981457992
46902,robbery,2018,38.880574293852504,-76.9852133551867
46903,theft/other,2018,38.921210645680105,-76.9826910357889
46904,theft f/auto,2018,38.942507479858605,-77.00438332526241
46905,theft f/auto,2018,38.9169314698077,-77.0187377609577
46906,theft f/auto,2018,38.924083216442206,-77.0235139239853
46907,theft/other,2018,38.8981145359229,-76.9995158286981
46908,theft f/auto,2018,38.9266795573006,-77.092306194315
46909,theft/other,2018,38.9295130123787,-77.0327305534988
46910,motor vehicle theft,2018,38.8593514261663,-76.99988478372501
46911,theft/other,2018,38.9354966096486,-77.0241751222164
46912,theft f/auto,2018,38.9707162340562,-77.0348958495503
46913,theft f/auto,2018,38.90251017411221,-77.01015669531209
46914,theft f/auto,2018,38.9117150902788,-77.0219186944452
46915,theft/other,2018,38.8605214586072,-76.9842496769415
46916,theft f/auto,2018,38.885466923134,-76.9544844375154
46917,robbery,2018,38.950092335677205,-77.00681794966951
46918,theft f/auto,2018,38.9207228797388,-77.0246429072286
46919,theft/other,2018,38.9160020232932,-77.0702339846444
46920,theft/other,2018,38.872511395303796,-77.0175621984658
46921,theft/other,2018,38.9080237161488,-76.9985011663422
46922,theft/other,2018,38.9247487514464,-77.0283807294273
46923,theft/other,2018,38.8713594074569,-77.0073750823638
46924,theft/other,2018,38.934341463843104,-77.0327327700227
46925,theft/other,2018,38.956213896094205,-77.03156601135049
46926,assault w/dangerous weapon,2018,38.8450723144098,-76.9867988557961
46927,theft f/auto,2018,38.8450820589427,-77.0015551088173
46928,theft/other,2018,38.851702139598,-76.9837447255755
46929,theft f/auto,2018,38.880616186676995,-76.9972920716365
46930,theft/other,2018,38.9193473129896,-77.045606373908
46931,theft/other,2018,38.9335396112581,-76.9668639215186
46932,robbery,2018,38.865215136950496,-76.9865992462617
46933,theft f/auto,2018,38.931602936441706,-77.0327430461545
46934,theft/other,2018,38.9313732230699,-76.995571226153
46935,theft f/auto,2018,38.857273815981294,-76.9636042371736
46936,theft/other,2018,38.9222116506408,-76.9931501205792
46937,robbery,2018,38.9244887772035,-77.02256842124099
46938,theft/other,2018,38.890876210146104,-76.94359976251091
46939,burglary,2018,38.925474294889895,-77.0420814048682
46940,robbery,2018,38.9096801026496,-76.9835470360643
46941,theft f/auto,2018,38.9133519318109,-77.0332535330562
46942,theft/other,2018,38.949054002925294,-77.0245604121442
46943,theft f/auto,2018,38.9367551633479,-76.9654437282604
46944,theft f/auto,2018,38.920838245849204,-77.0318501733404
46945,theft f/auto,2018,38.9366939026135,-76.9721796878775
46946,assault w/dangerous weapon,2018,38.8541710084736,-76.98843312547659
46947,theft f/auto,2018,38.946929340086,-77.01736135198891
46948,theft f/auto,2018,38.9217685589365,-77.0209877157967
46949,assault w/dangerous weapon,2018,38.8517442612237,-76.9692405323066
46950,theft/other,2018,38.850386947977796,-76.98403302958201
46951,theft/other,2018,38.876476411308495,-77.0000576219626
46952,theft f/auto,2018,38.90847627400971,-77.04008829124349
46953,theft/other,2018,38.914076849025996,-77.010608030777
46954,theft f/auto,2018,38.907897370057,-77.00747109608359
46955,theft/other,2018,38.904039617055794,-76.97622751988509
46956,theft/other,2018,38.9010062591095,-77.0457791014457
46957,theft f/auto,2018,38.938144962308996,-77.0245912572209
46958,theft/other,2018,38.9166281407498,-77.0090417094948
46959,theft/other,2018,38.908379324755,-77.03326274428441
46960,theft f/auto,2018,38.902906199191605,-76.9864653501522
46961,theft/other,2018,38.8834663374285,-76.9883131211652
46962,theft/other,2018,38.9199327454466,-77.00005765707509
46963,theft/other,2018,38.866143273226,-76.9892032076256
46964,theft/other,2018,38.8973458172963,-77.02651385738599
46965,theft/other,2018,38.901472418820795,-76.9312098469287
46966,motor vehicle theft,2018,38.922423976679795,-77.0308591451836
46967,motor vehicle theft,2018,38.9540030441269,-77.0906110377648
46968,theft f/auto,2018,38.912603567840705,-77.03553616984209
46969,theft/other,2018,38.8436497225056,-76.9990093579625
46970,motor vehicle theft,2018,38.97018475219829,-77.0736915515973
46971,theft f/auto,2018,38.8264525261636,-77.0035930916389
46972,theft/other,2018,38.8663320175306,-76.9852508742629
46973,theft/other,2018,38.957794590668996,-77.0017075559917
46974,theft f/auto,2018,38.959708241037504,-77.0574815737773
46975,theft/other,2018,38.9151990007901,-77.03196296143491
46976,theft f/auto,2018,38.9244495225465,-77.08705617897341
46977,assault w/dangerous weapon,2018,38.889089319303295,-76.9372616373088
46978,assault w/dangerous weapon,2018,38.8437195048923,-76.9768811565825
46979,theft/other,2018,38.8825386514268,-76.9902495355631
46980,theft f/auto,2018,38.9064357956565,-77.0239808049225
46981,theft f/auto,2018,38.915567982036,-77.03325456632379
46982,theft f/auto,2018,38.9037265037285,-77.00748218802781
46983,theft f/auto,2018,38.949678095117996,-77.0795769025976
46984,assault w/dangerous weapon,2018,38.8903598202657,-76.937859905231
46985,theft/other,2018,38.8973458172963,-77.02651385738599
46986,theft f/auto,2018,38.909401976873205,-76.9975557009568
46987,theft f/auto,2018,38.9201485438164,-76.99031358205441
46988,theft f/auto,2018,38.9098434029095,-76.99860489615729
46989,theft/other,2018,38.8897983480789,-76.981499896088
46990,theft f/auto,2018,38.939207889752105,-77.0248338490429
46991,theft/other,2018,38.917550792071,-77.0296232162682
46992,theft/other,2018,38.9031141649546,-76.99844362602221
46993,theft f/auto,2018,38.929150454843295,-76.9601076779148
46994,theft f/auto,2018,38.9210696322979,-76.9590628226936
46995,assault w/dangerous weapon,2018,38.888614160764604,-76.9257933305724
46996,theft/other,2018,38.909401976873205,-76.9975557009568
46997,assault w/dangerous weapon,2018,38.9162729049155,-77.023972581834
46998,theft/other,2018,38.821623512978604,-77.011089465643
46999,theft/other,2018,38.921549419123004,-77.03358024254591
47000,assault w/dangerous weapon,2018,38.927576666588,-77.0311150934337
47001,theft f/auto,2018,38.969918168587704,-77.01897094352441
47002,theft/other,2018,38.920324765085795,-77.0318730069687
47003,theft/other,2018,38.878384921682205,-76.9827820969772
47004,theft f/auto,2018,38.9162809962147,-77.0280890890924
47005,theft f/auto,2018,38.902517752202,-77.0209128801097
47006,theft/other,2018,38.899805753102896,-77.0234598088012
47007,theft/other,2018,38.9159129746927,-77.0219199846024
47008,theft/other,2018,38.8765259634546,-77.0090979380056
47009,theft/other,2018,38.8531300750886,-76.96404413367449
47010,theft f/auto,2018,38.9133435966137,-77.03079756454001
47011,theft f/auto,2018,38.929854742032,-77.0347605219521
47012,theft f/auto,2018,38.9055462557926,-77.06519700509759
47013,theft f/auto,2018,38.9051977671426,-77.0385069710146
47014,theft f/auto,2018,38.9056477440058,-77.0398215320974
47015,theft/other,2018,38.9012525107093,-76.9408939133922
47016,assault w/dangerous weapon,2018,38.8971382156327,-76.91566311260542
47017,theft f/auto,2018,38.8943760400963,-76.9975562157838
47018,theft/other,2018,38.904426237304705,-76.9728378918934
47019,assault w/dangerous weapon,2018,38.903229414197895,-77.0209015600392
47020,theft f/auto,2018,38.9049047816882,-77.0219166017234
47021,theft f/auto,2018,38.907898242133896,-77.044238575792
47022,theft f/auto,2018,38.907898242133896,-77.044238575792
47023,assault w/dangerous weapon,2018,38.9076427724206,-77.0090530222517
47024,theft/other,2018,38.892462424214294,-76.9150461831617
47025,theft/other,2018,38.911617421221706,-77.01216422452379
47026,theft/other,2018,38.9571704265799,-77.0694438547488
47027,theft/other,2018,38.9262444491221,-77.02704356211441
47028,theft f/auto,2018,38.9056467723411,-77.04257698804291
47029,theft/other,2018,38.974044088133205,-77.018037288035
47030,theft f/auto,2018,38.9155635310929,-77.0063880125524
47031,theft f/auto,2018,38.8783944667554,-76.98691946285409
47032,theft/other,2018,38.893557082463296,-76.9561507132071
47033,theft/other,2018,38.8983223766606,-77.0441980536326
47034,theft/other,2018,38.9111189485551,-77.0291939352332
47035,theft/other,2018,38.9148229663895,-77.0219196495899
47036,theft f/auto,2018,38.9035445206324,-77.02191618378059
47037,theft/other,2018,38.924655385054,-77.03965916383899
47038,theft f/auto,2018,38.8996899679325,-76.9844715916616
47039,theft f/auto,2018,38.9013317676102,-77.042585940937
47040,theft f/auto,2018,38.9051977671426,-77.0385069710146
47041,theft f/auto,2018,38.9172816475171,-76.97511613113191
47042,theft f/auto,2018,38.9140839828944,-77.0234645054127
47043,theft f/auto,2018,38.902520971444105,-77.0307907014427
47044,theft f/auto,2018,38.904746999165894,-77.0395558631297
47045,theft/other,2018,38.9014816053711,-77.02192707840909
47046,burglary,2018,38.9096495011476,-77.0332633366381
47047,theft f/auto,2018,38.9175514183235,-77.0270402656893
47048,theft/other,2018,38.9336235475347,-77.020714398265
47049,theft f/auto,2018,38.9006168957854,-76.9316718037743
47050,theft f/auto,2018,38.832703874382894,-76.9883444644251
47051,theft/other,2018,38.910312072478206,-76.9355250198375
47052,theft/other,2018,38.8792780099049,-77.00165957767909
47053,theft/other,2018,38.9295130123787,-77.0327305534988
47054,theft f/auto,2018,38.887187706750495,-76.95495591084409
47055,theft/other,2018,38.9222116506408,-76.9931501205792
47056,theft/other,2018,38.8680665637591,-76.9657996328397
47057,theft f/auto,2018,38.907898242133896,-77.044238575792
47058,theft/other,2018,38.918247953051704,-76.99258547530141
47059,theft f/auto,2018,38.921711595397795,-76.96651193471479
47060,theft/other,2018,38.9099274291219,-77.04360696372791
47061,theft/other,2018,38.88687619880321,-76.92683248501851
47062,theft f/auto,2018,38.8821474443525,-76.9278746121376
47063,theft/other,2018,38.8851334424645,-76.9973260165343
47064,motor vehicle theft,2018,38.8523955812541,-76.9823160250475
47065,theft f/auto,2018,38.921845818969494,-77.0364979085974
47066,theft f/auto,2018,38.9274226952309,-77.03409044401201
47067,theft f/auto,2018,38.9158960584379,-77.01494386804859
47068,theft/other,2018,38.9103741032283,-77.0136744254122
47069,theft f/auto,2018,38.914083949303205,-77.05161038359509
47070,theft f/auto,2018,38.9144641257248,-76.988527121802
47071,theft/other,2018,38.8997743736418,-77.0549549553222
47072,theft f/auto,2018,38.9172828839256,-77.0181728349348
47073,theft/other,2018,38.9001952707161,-76.99320987582509
47074,theft/other,2018,38.9064303563484,-77.062857378507
47075,theft f/auto,2018,38.862305833930996,-76.99090905959271
47076,theft f/auto,2018,38.9697536967815,-77.0715332230426
47077,theft f/auto,2018,38.923508730398396,-76.9913625370214
47078,theft/other,2018,38.8812591062157,-76.9866653840768
47079,theft/other,2018,38.8933460853051,-76.9469752559749
47080,robbery,2018,38.860310329559105,-76.96583791471281
47081,theft f/auto,2018,38.9164722705797,-76.9827267783665
47082,theft/other,2018,38.901751632849,-76.9486406370613
47083,theft f/auto,2018,38.9621537740844,-77.0663795359679
47084,theft/other,2018,38.9049039473617,-77.0259863334558
47085,assault w/dangerous weapon,2018,38.8836782596938,-76.9430752765401
47086,theft/other,2018,38.8883358291625,-76.9272689879811
47087,theft/other,2018,38.9580189775746,-77.013948930412
47088,robbery,2018,38.9133387609783,-77.0455910013804
47089,theft/other,2018,38.8799065024159,-77.00539897644241
47090,theft/other,2018,38.8825386514268,-76.9902495355631
47091,theft/other,2018,38.9002039928735,-77.0106290242159
47092,theft f/auto,2018,38.903476129183,-76.9229533236416
47093,theft f/auto,2018,38.8828179634901,-76.99089492073679
47094,theft/other,2018,38.8774296052465,-77.0199028918946
47095,assault w/dangerous weapon,2018,38.8897761049759,-76.9413990624417
47096,theft/other,2018,38.9201485438164,-76.99031358205441
47097,theft/other,2018,38.904203550449,-77.0121860179538
47098,theft/other,2018,38.886599965761796,-77.02091974046759
47099,theft/other,2018,38.933339305248296,-77.0399292664691
47100,theft/other,2018,38.936964914264294,-77.0244063034854
47101,theft f/auto,2018,38.9102000902249,-77.0543977953367
47102,theft f/auto,2018,38.913191266679,-77.0275459469347
47103,theft/other,2018,38.95341657711779,-77.00148825130908
47104,robbery,2018,38.9169934322698,-77.024641618561
47105,theft f/auto,2018,38.902523988241605,-77.028853667144
47106,motor vehicle theft,2018,38.9155632241674,-77.01060825186171
47107,robbery,2018,38.9045239340876,-77.0326153266469
47108,theft f/auto,2018,38.8630437429595,-76.95133012541021
47109,motor vehicle theft,2018,38.8869170591408,-76.9349929093384
47110,motor vehicle theft,2018,38.9538298765919,-77.01596706794679
47111,theft/other,2018,38.8961300261597,-77.0249802389895
47112,theft f/auto,2018,38.919971046426795,-77.039691153064
47113,theft/other,2018,38.942182357258,-77.01455718756641
47114,theft/other,2018,38.9031270725921,-77.0345860954801
47115,theft f/auto,2018,38.9289578822545,-76.98326579892971
47116,theft/other,2018,38.9186401860874,-77.03195297253009
47117,theft/other,2018,38.9222116506408,-76.9931501205792
47118,motor vehicle theft,2018,38.8768588205566,-76.96599133464241
47119,assault w/dangerous weapon,2018,38.898293121657204,-76.98077143430079
47120,theft/other,2018,38.9318816589512,-77.03460004321559
47121,theft f/auto,2018,38.8812857443585,-77.016377265631
47122,theft/other,2018,38.9013214788359,-77.0028129311626
47123,theft f/auto,2018,38.978303602247294,-77.0254475994148
47124,theft/other,2018,38.9255773636766,-76.970996195054
47125,theft/other,2018,38.915928675720004,-77.0319632884548
47126,theft/other,2018,38.908315888174,-77.034565552461
47127,theft/other,2018,38.9397390715533,-77.0262412575881
47128,theft f/auto,2018,38.8615926199447,-76.94952216235141
47129,theft/other,2018,38.8708945242239,-76.9414145671573
47130,theft/other,2018,38.9354966096486,-77.0241751222164
47131,theft f/auto,2018,38.9514071780467,-77.0803171695827
47132,theft f/auto,2018,38.8851334424645,-76.9973260165343
47133,theft/other,2018,38.921581102295704,-76.9937613602702
47134,theft/other,2018,38.9162729049155,-77.023972581834
47135,theft f/auto,2018,38.8967266677257,-77.0116544682023
47136,robbery,2018,38.9056467723411,-77.04257698804291
47137,burglary,2018,38.9245072423849,-76.979887921945
47138,robbery,2018,38.854780294198605,-76.9699765609898
47139,assault w/dangerous weapon,2018,38.9109709309505,-77.0621695819833
47140,robbery,2018,38.89611855392221,-76.9264541235003
47141,robbery,2018,38.9456852030415,-77.02310576830529
47142,theft/other,2018,38.9309112037525,-77.0250270236785
47143,theft f/auto,2018,38.95420931288729,-77.0005422371275
47144,theft/other,2018,38.863187730105096,-76.98269358520679
47145,motor vehicle theft,2018,38.953344520396705,-76.99989616861829
47146,theft/other,2018,38.934062363335,-77.0724316449067
47147,theft/other,2018,38.9133387609783,-77.0455910013804
47148,theft f/auto,2018,38.8966524620029,-76.9476529299575
47149,theft/other,2018,38.9002039928735,-77.0106290242159
47150,theft f/auto,2018,38.909268225627706,-77.06241022140959
47151,theft f/auto,2018,38.9563426683846,-77.0677355265947
47152,theft f/auto,2018,38.911866232319205,-77.03078539649309
47153,theft f/auto,2018,38.8961106195281,-77.0308016524484
47154,theft f/auto,2018,38.9091022683006,-77.0239701717707
47155,theft/other,2018,38.91146442798421,-77.01064223236371
47156,theft/other,2018,38.9036895779508,-77.0668900405248
47157,theft f/auto,2018,38.909881172453,-77.0616959106074
47158,theft/other,2018,38.9079037271489,-77.025987426361
47159,burglary,2018,38.854078192877395,-76.9722234077992
47160,theft/other,2018,38.9126816411975,-77.07857861335759
47161,theft/other,2018,38.9286306144349,-77.0312078159151
47162,theft f/auto,2018,38.9103827266835,-77.048805946298
47163,theft/other,2018,38.9367821920342,-77.0735186175294
47164,theft f/auto,2018,38.923254670792495,-77.0223950513847
47165,theft f/auto,2018,38.9059973171319,-77.06403297171791
47166,theft/other,2018,38.894788294485295,-77.0224437519427
47167,theft/other,2018,38.8927896941122,-76.98551052609649
47168,motor vehicle theft,2019,38.900756721178105,-77.0382855356713
47169,theft f/auto,2018,38.9493718603673,-76.99831571812159
47170,robbery,2018,38.9068344754975,-77.0058914709984
47171,theft/other,2018,38.9492452010988,-77.0803031975013
47172,theft/other,2018,38.903725423900795,-77.0175583547787
47173,burglary,2018,38.951578300323206,-77.0118364842597
47174,theft f/auto,2018,38.915191905023896,-77.0239722184768
47175,theft f/auto,2018,38.960727691567705,-77.0290296469529
47176,theft/other,2018,38.901337784316205,-77.05012552501358
47177,burglary,2018,38.917567833848096,-77.0729107270726
47178,theft/other,2018,38.969448089067,-77.0273138244938
47179,theft f/auto,2018,38.9390828118661,-77.067719128434
47180,theft/other,2018,38.8439197622804,-76.9928696541709
47181,theft f/auto,2018,38.9147692774917,-77.01990178150851
47182,theft f/auto,2018,38.8998064936806,-77.0194249523851
47183,burglary,2018,38.9264196700019,-76.9565572063252
47184,theft/other,2018,38.923284262539795,-77.064129218035
47185,theft/other,2018,38.968078809482705,-77.02742869175259
47186,motor vehicle theft,2018,38.8541710084736,-76.98843312547659
47187,theft/other,2018,38.9001791631257,-76.9382778958235
47188,theft f/auto,2018,38.9031434735571,-77.0396702609364
47189,theft/other,2018,38.8832308328637,-77.02090722718
47190,theft/other,2018,38.84421692173721,-76.991130227553
47191,motor vehicle theft,2018,38.9479052023665,-77.089622731484
47192,theft f/auto,2018,38.8640355880371,-76.9535878365508
47193,theft/other,2018,38.891321361202294,-76.95196786185821
47194,theft f/auto,2018,38.8620717581389,-76.9536006356504
47195,assault w/dangerous weapon,2018,38.894572642563205,-77.01937741801349
47196,theft/other,2018,38.9315678932102,-77.02899470841692
47197,theft/other,2018,38.9191732797826,-77.02542649966601
47198,theft/other,2018,38.9126816411975,-77.07857861335759
47199,theft f/auto,2018,38.957020533329704,-77.0785467322873
47200,theft/other,2018,38.897195382533795,-77.00839219444741
47201,theft/other,2018,38.9056461773423,-77.0441795335155
47202,theft/other,2018,38.923998807458794,-77.03649901053541
47203,theft/other,2018,38.877521385110796,-77.00005762280641
47204,theft/other,2018,38.896123553786296,-77.0056139248454
47205,theft f/auto,2018,38.9122293499669,-77.0172376035497
47206,theft f/auto,2018,38.95348488136511,-77.02969583417
47207,theft/other,2018,38.94610200952339,-77.0646457773811
47208,theft f/auto,2018,38.911859584794605,-77.01990096959109
47209,theft/other,2018,38.9599074542529,-77.0852995777749
47210,theft f/auto,2018,38.893186553962,-76.99024808028341
47211,theft/other,2018,38.9125909219547,-77.0027787849443
47212,theft f/auto,2018,38.934584936443294,-76.9681667534681
47213,theft f/auto,2018,38.887555645887204,-77.0158946051872
47214,robbery,2018,38.9260018251246,-77.02431029202991
47215,theft/other,2018,38.9507249518236,-77.0767401167419
47216,theft/other,2018,38.957794590668996,-77.0017075559917
47217,robbery,2018,38.8863951858834,-76.9555211849874
47218,theft f/auto,2018,38.944868274789904,-77.0639179251835
47219,theft f/auto,2018,38.9034220422212,-77.0619670139239
47220,theft/other,2018,38.930360208531795,-77.055497287206
47221,assault w/dangerous weapon,2018,38.9050865527784,-77.0102723523157
47222,theft/other,2018,38.9201485438164,-76.99031358205441
47223,burglary,2018,38.905978473251,-76.99085737683141
47224,theft f/auto,2018,38.88354827621521,-76.9356298831566
47225,theft/other,2018,38.9060417408735,-77.0058914055214
47226,burglary,2018,38.8565477391089,-76.978029119176
47227,burglary,2018,38.9051767978789,-76.991768272921
47228,theft/other,2018,38.9060614764931,-77.0416894892086
47229,theft/other,2018,38.904750841196105,-76.97417512777841
47230,theft f/auto,2018,38.908133400187396,-77.0416791707161
47231,theft f/auto,2018,38.9118634655159,-77.03992877351999
47232,theft f/auto,2018,38.9340638370564,-77.0837116095728
47233,theft/other,2018,38.9455928227739,-77.0327264006196
47234,theft/other,2018,38.9043653072679,-76.98449363164958
47235,theft/other,2018,38.8920157791332,-76.9953200775117
47236,theft/other,2018,38.9025255941084,-77.04417875364159
47237,theft/other,2018,38.9108784442738,-76.9852877822783
47238,theft f/auto,2018,38.9034220422212,-77.0619670139239
47239,theft/other,2018,38.889787057320795,-76.9580556016302
47240,theft/other,2018,38.911617421221706,-77.01216422452379
47241,assault w/dangerous weapon,2018,38.9306297339488,-77.033815181807
47242,robbery,2018,38.908379324755,-77.03326274428441
47243,theft f/auto,2018,38.9162803134165,-77.03079883271229
47244,theft f/auto,2018,38.924083216442206,-77.0235139239853
47245,theft f/auto,2018,38.9135621605858,-77.01990144466791
47246,theft/other,2018,38.876456889330704,-77.018750181628
47247,motor vehicle theft,2018,38.8791506145262,-76.9826436143226
47248,theft f/auto,2018,38.878394182812706,-76.9845914730241
47249,theft f/auto,2018,38.9496905087087,-77.0874215553346
47250,theft/other,2018,38.9217719431186,-77.10087944079821
47251,theft f/auto,2018,38.9228391209621,-76.9721735610783
47252,theft f/auto,2018,38.9230379696736,-76.97512565439901
47253,theft f/auto,2018,38.9208026055319,-76.9696258817895
47254,theft/other,2018,38.901751632849,-76.9486406370613
47255,theft f/auto,2018,38.9386761573921,-77.0259525051914
47256,motor vehicle theft,2018,38.926644750871,-77.1016820774137
47257,theft/other,2018,38.9301714260641,-77.0297091909936
